	index
ITGA1	4866
ITGA10	4867
ITGA11	4868
ITGA2	4869
ITGA2B	4870
ITGA3	4871
ITGA4	4872
ITGA5	4873
ITGA6	4874
ITGA7	4875
ITGA8	4876
ITGA9	4877
ITGAD	4878
ITGAE	4879
ITGAL	4880
ITGAV	4881
ITGAX	4882
ITGB1	4883
ITGB1BP1	4884
ITGB1BP2	4885
ITGB2	4886
ITGB3	4887
ITGB3BP	4888
ITGB4	4889
ITGB6	4890
ITGB7	4891
ITGB8	4892
ITGBL1	4893
ITIH1	4894
ITIH2	4895
ITIH3	4896
ITIH4	4897
ITIH6	4898
ITK	4899
ITLN1	4900
ITLN2	4901
ITM2A	4902
ITM2C	4903
ITPA	4904
ITPK1	4905
ITPKA	4906
ITPKB	4907
ITPKC	4908
ITPR1	4909
ITPR2	4910
ITPR3	4911
ITPRIP	4912
ITPRIPL1	4913
ITSN1	4914
ITSN2	4915
IVL	4916
IVNS1ABP	4917
IWS1	4918
IYD	4919
IZUMO1	4920
IZUMO4	4921
JAG1	4922
JAG2	4923
JAK1	4924
JAK3	4925
JAKMIP1	4926
JAKMIP2	4927
JAM2	4928
JAM3	4929
JARID2	4930
JAZF1	4931
JDP2	4932
JMJD4	4933
JMJD6	4934
JMJD7-PLA2G4B	4935
JMJD8	4936
JMY	4937
JOSD1	4938
JPH1	4939
JPH2	4940
JPH3	4941
JPH4	4942
JRKL	4943
JSRP1	4944
JTB	4945
JUN	4946
JUNB	4947
JUP	4948
KANK1	4949
KANK2	4950
KANK3	4951
KANK4	4952
KANSL1	4953
KANSL1L	4954
KANSL2	4955
KAT2A	4956
KAT2B	4957
KAT5	4958
KAT6A	4959
KAT6B	4960
KAT7	4961
KATNA1	4962
KATNAL1	4963
KATNAL2	4964
KATNB1	4965
KATNBL1	4966
KAZALD1	4967
KBTBD3	4968
KBTBD4	4969
KBTBD6	4970
KBTBD7	4971
KBTBD8	4972
KCMF1	4973
KCNA1	4974
KCNA3	4975
KCNA4	4976
KCNA5	4977
KCNA6	4978
KCNA7	4979
KCNAB2	4980
KCNAB3	4981
KCNB2	4982
KCNC1	4983
KCNC2	4984
KCNC3	4985
KCNC4	4986
KCND1	4987
KCND2	4988
KCND3	4989
KCNE1	4990
KCNE2	4991
KCNE4	4992
KCNF1	4993
KCNG1	4994
KCNG2	4995
KCNG3	4996
KCNH1	4997
KCNH2	4998
KCNH3	4999
KCNH4	5000
KCNH6	5001
KCNH7	5002
KCNH8	5003
KCNIP1	5004
KCNIP2	5005
KCNIP4	5006
KCNJ1	5007
KCNJ11	5008
KCNJ12	5009
KCNJ13	5010
KCNJ14	5011
KCNJ2	5012
KCNJ3	5013
KCNJ4	5014
KCNJ5	5015
KCNJ8	5016
KCNJ9	5017
KCNK1	5018
KCNK10	5019
KCNK13	5020
KCNK15	5021
KCNK17	5022
KCNK2	5023
KCNK3	5024
KCNK4	5025
KCNK5	5026
KCNK6	5027
KCNK7	5028
KCNK9	5029
KCNMA1	5030
KCNMB1	5031
KCNMB3	5032
KCNMB4	5033
KCNN1	5034
KCNN2	5035
KCNN3	5036
KCNQ1	5037
KCNQ2	5038
KCNQ3	5039
KCNQ5	5040
KCNS1	5041
KCNS2	5042
KCNS3	5043
KCNT1	5044
KCNT2	5045
KCNU1	5046
KCNV1	5047
KCNV2	5048
KCTD1	5049
KCTD10	5050
KCTD12	5051
KCTD14	5052
KCTD16	5053
KCTD17	5054
KCTD20	5055
KCTD21	5056
KCTD3	5057
KCTD4	5058
KCTD5	5059
KCTD6	5060
KCTD8	5061
KCTD9	5062
KDELR1	5063
KDELR2	5064
KDELR3	5065
KDM1B	5066
KDM2A	5067
KDM2B	5068
KDM3A	5069
KDM3B	5070
KDM4A	5071
KDM4B	5072
KDM4D	5073
KDM5A	5074
KDM5B	5075
KDM5C	5076
KDM6A	5077
KDM6B	5078
KEAP1	5079
KEL	5080
KERA	5081
KHDRBS1	5082
KHDRBS2	5083
KHDRBS3	5084
KHK	5085
KHNYN	5086
KHSRP	5087
KIAA0100	5088
KIAA0319	5089
KIAA0319L	5090
KIAA0408	5091
KIAA0513	5092
KIAA0586	5093
KIAA0753	5094
KIAA0825	5095
KIAA0930	5096
KIAA1109	5097
KIAA1143	5098
KIAA1191	5099
KIAA1217	5100
KIAA1328	5101
KIAA1522	5102
KIAA1549	5103
KIAA1549L	5104
KIAA1671	5105
KIAA1841	5106
KIAA2013	5107
KIF11	5108
KIF13A	5109
KIF13B	5110
KIF14	5111
KIF15	5112
KIF17	5113
KIF18A	5114
KIF18B	5115
KIF19	5116
KIF1A	5117
KIF1B	5118
KIF1C	5119
KIF20A	5120
KIF20B	5121
KIF21A	5122
KIF21B	5123
KIF22	5124
KIF23	5125
KIF25	5126
KIF26A	5127
KIF26B	5128
KIF27	5129
KIF2A	5130
KIF2C	5131
KIF3A	5132
KIF3B	5133
KIF3C	5134
KIF4A	5135
KIF4B	5136
KIF5A	5137
KIF5B	5138
KIF5C	5139
KIF6	5140
KIF7	5141
KIFC1	5142
KIFC3	5143
KIN	5144
KIR2DL1	5145
KIR2DL3	5146
KIR3DL2	5147
KIRREL2	5148
KIRREL3	5149
KISS1	5150
KISS1R	5151
KIT	5152
KL	5153
KLB	5154
KLC1	5155
KLC2	5156
KLF10	5157
KLF11	5158
KLF12	5159
KLF15	5160
KLF17	5161
KLF3	5162
KLF4	5163
KLF6	5164
KLF7	5165
KLF8	5166
KLHDC1	5167
KLHDC10	5168
KLHDC3	5169
KLHDC4	5170
KLHDC7B	5171
KLHDC8A	5172
KLHDC8B	5173
KLHDC9	5174
KLHL10	5175
KLHL11	5176
KLHL12	5177
KLHL13	5178
KLHL14	5179
KLHL15	5180
KLHL17	5181
KLHL18	5182
KLHL2	5183
KLHL20	5184
KLHL21	5185
KLHL22	5186
KLHL23	5187
KLHL24	5188
KLHL25	5189
KLHL26	5190
KLHL29	5191
KLHL3	5192
KLHL30	5193
KLHL31	5194
KLHL32	5195
KLHL34	5196
KLHL35	5197
KLHL36	5198
KLHL38	5199
KLHL4	5200
KLHL41	5201
KLHL42	5202
KLHL5	5203
KLHL6	5204
KLHL7	5205
KLHL8	5206
KLHL9	5207
KLK1	5208
KLK10	5209
KLK11	5210
KLK12	5211
KLK13	5212
KLK14	5213
KLK3	5214
KLK5	5215
KLK6	5216
KLK7	5217
KLK8	5218
KLRB1	5219
KMO	5220
KMT2A	5221
KMT2B	5222
KMT2C	5223
KMT2D	5224
KMT2E	5225
KNDC1	5226
KNSTRN	5227
KNTC1	5228
KPNA1	5229
KPNA2	5230
KPNA3	5231
KPNA4	5232
KPNA5	5233
KPNA6	5234
KPNA7	5235
KPNB1	5236
KPTN	5237
KRAS	5238
KRBA1	5239
KRBOX4	5240
KRCC1	5241
KREMEN1	5242
KRI1	5243
KRIT1	5244
KRR1	5245
KRT1	5246
KRT10	5247
KRT12	5248
KRT13	5249
KRT14	5250
KRT15	5251
KRT17	5252
KRT18	5253
KRT19	5254
KRT2	5255
KRT20	5256
KRT222	5257
KRT23	5258
KRT24	5259
KRT27	5260
KRT31	5261
KRT32	5262
KRT33A	5263
KRT33B	5264
KRT34	5265
KRT35	5266
KRT36	5267
KRT37	5268
KRT38	5269
KRT39	5270
KRT4	5271
KRT40	5272
KRT5	5273
KRT6A	5274
KRT6B	5275
KRT6C	5276
KRT7	5277
KRT71	5278
KRT72	5279
KRT73	5280
KRT74	5281
KRT75	5282
KRT78	5283
KRT79	5284
KRT8	5285
KRT80	5286
KRT81	5287
KRT83	5288
KRT84	5289
KRT85	5290
KRT86	5291
KRT9	5292
KRTAP5-9	5293
KRTCAP3	5294
KSR2	5295
KTI12	5296
KXD1	5297
KY	5298
L1CAM	5299
L1TD1	5300
L2HGDH	5301
L3HYPDH	5302
L3MBTL1	5303
L3MBTL2	5304
L3MBTL4	5305
LACC1	5306
LACRT	5307
LACTB	5308
LACTB2	5309
LAG3	5310
LAGE3	5311
LALBA	5312
LAMA1	5313
LAMA2	5314
LAMA3	5315
LAMA4	5316
LAMA5	5317
LAMB1	5318
LAMB2	5319
LAMB3	5320
LAMB4	5321
LAMC1	5322
LAMC2	5323
LAMC3	5324
LAMP1	5325
LAMP2	5326
LAMP3	5327
LAMP5	5328
LAMTOR1	5329
LAMTOR2	5330
LANCL1	5331
LANCL2	5332
LANCL3	5333
LAP3	5334
LAPTM4B	5335
LAPTM5	5336
LARP1	5337
LARP1B	5338
LARP4B	5339
LARP6	5340
LARP7	5341
LARS2	5342
LAS1L	5343
LASP1	5344
LAT	5345
LATS1	5346
LATS2	5347
LAX1	5348
LAYN	5349
LBP	5350
LBR	5351
LCA5	5352
LCA5L	5353
LCAT	5354
LCK	5355
LCMT2	5356
LCN10	5357
LCN2	5358
LCN6	5359
LCN8	5360
LCOR	5361
LCP1	5362
LCP2	5363
LCT	5364
LCTL	5365
LDB1	5366
LDB2	5367
LDB3	5368
LDHA	5369
LDHC	5370
LDHD	5371
LDLR	5372
LDLRAD1	5373
LDLRAD4	5374
LDLRAP1	5375
LDOC1	5376
LEAP2	5377
LEFTY1	5378
LEMD2	5379
LEMD3	5380
LENG1	5381
LENG8	5382
LEO1	5383
LEPR	5384
LETM1	5385
LETM2	5386
LETMD1	5387
LFNG	5388
LGALS1	5389
LGALS12	5390
LGALS14	5391
LGALS3	5392
LGALS3BP	5393
LGALS4	5394
LGALS7B	5395
LGALS8	5396
LGALS9	5397
LGALSL	5398
LGI1	5399
LGI2	5400
LGI3	5401
LGI4	5402
LGMN	5403
LGR4	5404
LGR5	5405
LGR6	5406
LHCGR	5407
LHFPL4	5408
LHFPL5	5409
LHX4	5410
LHX5	5411
LHX6	5412
LHX8	5413
LHX9	5414
LIF	5415
LIG1	5416
LIG3	5417
LIG4	5418
LILRA1	5419
LILRA2	5420
LILRB2	5421
LILRB3	5422
LIMA1	5423
LIMCH1	5424
LIMK1	5425
LIMK2	5426
LIMS1	5427
LIMS2	5428
LIN28A	5429
LIN37	5430
LIN52	5431
LIN54	5432
LIN7A	5433
LIN7B	5434
LIN7C	5435
LIN9	5436
LINGO1	5437
LINGO4	5438
LIPA	5439
LIPE	5440
LIPG	5441
LIPH	5442
LIPJ	5443
LIPT1	5444
LLGL1	5445
LLGL2	5446
LLPH	5447
LMAN1	5448
LMAN1L	5449
LMAN2	5450
LMAN2L	5451
LMCD1	5452
LMF1	5453
LMF2	5454
LMNA	5455
LMNB1	5456
LMNB2	5457
LMO2	5458
LMO3	5459
LMO4	5460
LMO7	5461
LMOD1	5462
LMOD2	5463
LMOD3	5464
LMTK2	5465
LMX1A	5466
LMX1B	5467
LNP1	5468
LNPEP	5469
LNX2	5470
LONP1	5471
LONP2	5472
LONRF1	5473
LONRF2	5474
LONRF3	5475
LOXL1	5476
LOXL3	5477
LOXL4	5478
LPAR1	5479
LPAR2	5480
LPAR3	5481
LPAR4	5482
LPCAT1	5483
LPCAT2	5484
LPCAT3	5485
LPCAT4	5486
LPGAT1	5487
LPIN1	5488
LPIN2	5489
LPO	5490
LPP	5491
LPXN	5492
LRAT	5493
LRBA	5494
LRCH1	5495
LRCH2	5496
LRCH3	5497
LRCH4	5498
LRFN1	5499
LRFN2	5500
LRFN4	5501
LRFN5	5502
LRG1	5503
LRIF1	5504
LRIG1	5505
LRIG2	5506
LRIG3	5507
LRIT2	5508
LRP1	5509
LRP10	5510
LRP11	5511
LRP12	5512
LRP1B	5513
LRP2BP	5514
LRP3	5515
LRP4	5516
LRP5	5517
LRP6	5518
LRP8	5519
LRPPRC	5520
LRR1	5521
LRRC1	5522
LRRC14	5523
LRRC14B	5524
LRRC15	5525
LRRC18	5526
LRRC23	5527
LRRC27	5528
LRRC28	5529
LRRC3	5530
LRRC31	5531
LRRC32	5532
LRRC34	5533
LRRC3B	5534
LRRC4	5535
LRRC40	5536
LRRC41	5537
LRRC42	5538
LRRC45	5539
LRRC46	5540
LRRC47	5541
LRRC49	5542
LRRC4B	5543
LRRC4C	5544
LRRC57	5545
LRRC58	5546
LRRC59	5547
LRRC6	5548
LRRC66	5549
LRRC73	5550
LRRC8A	5551
LRRC8B	5552
LRRC8D	5553
LRRC8E	5554
LRRCC1	5555
LRRD1	5556
LRRFIP1	5557
LRRFIP2	5558
LRRIQ3	5559
LRRIQ4	5560
LRRK1	5561
LRRN1	5562
LRRN2	5563
LRRN3	5564
LRRTM1	5565
LRRTM2	5566
LRSAM1	5567
LRTM2	5568
LRWD1	5569
LSG1	5570
LSM1	5571
LSM10	5572
LSM11	5573
LSM12	5574
LSM14A	5575
LSM14B	5576
LSM2	5577
LSM3	5578
LSM4	5579
LSM5	5580
LSM6	5581
LSMEM1	5582
LSMEM2	5583
LSP1	5584
LSR	5585
LSS	5586
LST1	5587
LTA	5588
LTBP1	5589
LTBP2	5590
LTBP3	5591
LTBP4	5592
LTBR	5593
LTK	5594
LTN1	5595
LTV1	5596
LUC7L	5597
LUC7L2	5598
LUC7L3	5599
LURAP1L	5600
LUZP1	5601
LUZP2	5602
LXN	5603
LY6D	5604
LY6G6C	5605
LY6H	5606
LY6K	5607
LY75	5608
LY86	5609
LY9	5610
LY96	5611
LYAR	5612
LYG2	5613
LYL1	5614
LYN	5615
LYPD3	5616
LYPD4	5617
LYPD5	5618
LYPD6	5619
LYPLA2	5620
LYPLAL1	5621
LYRM4	5622
LYRM7	5623
LYSMD1	5624
LYSMD2	5625
LYSMD3	5626
LYSMD4	5627
LYST	5628
LYZL2	5629
LYZL4	5630
LZIC	5631
LZTFL1	5632
LZTS1	5633
LZTS2	5634
M1AP	5635
MAB21L1	5636
MAB21L2	5637
MAB21L3	5638
MACF1	5639
MACROD1	5640
MAD1L1	5641
MAD2L1	5642
MAD2L1BP	5643
MAD2L2	5644
MADD	5645
MAEA	5646
MAEL	5647
MAF	5648
MAFB	5649
MAFG	5650
MAG	5651
MAGEA10	5652
MAGEA8	5653
MAGEB1	5654
MAGEB2	5655
MAGEB4	5656
MAGEC1	5657
MAGEC3	5658
MAGED1	5659
MAGED2	5660
MAGEE1	5661
MAGEE2	5662
MAGEF1	5663
MAGEH1	5664
MAGI1	5665
MAGI2	5666
MAGI3	5667
MAGIX	5668
MAGOHB	5669
MAGT1	5670
MAK	5671
MAK16	5672
MAL	5673
MALSU1	5674
MAMDC2	5675
MAMDC4	5676
MAML1	5677
MAML2	5678
MAML3	5679
MAMLD1	5680
MAMSTR	5681
MAN1A1	5682
MAN1A2	5683
MAN1B1	5684
MAN1C1	5685
MAN2A1	5686
MAN2A2	5687
MAN2B1	5688
MAN2B2	5689
MAN2C1	5690
MANBAL	5691
MANEA	5692
MANEAL	5693
MANSC1	5694
MAOA	5695
MAOB	5696
MAP1A	5697
MAP1B	5698
MAP1LC3C	5699
MAP1S	5700
MAP2	5701
MAP2K1	5702
MAP2K2	5703
MAP2K3	5704
MAP2K4	5705
MAP2K5	5706
MAP2K6	5707
MAP2K7	5708
MAP3K1	5709
MAP3K10	5710
MAP3K11	5711
MAP3K12	5712
MAP3K13	5713
MAP3K15	5714
MAP3K2	5715
MAP3K3	5716
MAP3K4	5717
MAP3K5	5718
MAP3K6	5719
MAP3K7	5720
MAP3K8	5721
MAP3K9	5722
MAP4	5723
MAP4K1	5724
MAP4K2	5725
MAP4K3	5726
MAP4K4	5727
MAP6	5728
MAP7	5729
MAP7D1	5730
MAP7D2	5731
MAP9	5732
MAPK1	5733
MAPK14	5734
MAPK15	5735
MAPK1IP1L	5736
MAPK3	5737
MAPK4	5738
MAPK7	5739
MAPK8	5740
MAPK8IP1	5741
MAPK8IP2	5742
MAPK8IP3	5743
MAPK9	5744
MAPKAP1	5745
MAPKAPK2	5746
MAPKAPK3	5747
MAPKAPK5	5748
MAPKBP1	5749
MAPRE1	5750
MAPRE3	5751
MAPT	5752
MARCKSL1	5753
MARCO	5754
MARK1	5755
MARK2	5756
MARK3	5757
MARK4	5758
MARS2	5759
MARVELD3	5760
MASP1	5761
MASP2	5762
MAST1	5763
MAST3	5764
MAST4	5765
MASTL	5766
MAT1A	5767
MAT2A	5768
MAT2B	5769
MATK	5770
MATN1	5771
MATN2	5772
MATN3	5773
MATN4	5774
MATR3	5775
MAU2	5776
MAVS	5777
MAX	5778
MAZ	5779
MBD1	5780
MBD3	5781
MBD4	5782
MBD5	5783
MBD6	5784
MBIP	5785
MBL2	5786
MBLAC1	5787
MBLAC2	5788
MBNL2	5789
MBNL3	5790
MBOAT1	5791
MBOAT2	5792
MBOAT4	5793
MBOAT7	5794
MBP	5795
MBTD1	5796
MBTPS1	5797
MBTPS2	5798
MC4R	5799
MC5R	5800
MCAM	5801
MCAT	5802
MCC	5803
MCCC1	5804
MCCC2	5805
MCF2L2	5806
MCHR1	5807
MCL1	5808
MCM10	5809
MCM2	5810
MCM3	5811
MCM3AP	5812
MCM4	5813
MCM5	5814
MCM6	5815
MCM7	5816
MCM8	5817
MCM9	5818
MCMBP	5819
MCMDC2	5820
MCOLN1	5821
MCOLN2	5822
MCOLN3	5823
MCPH1	5824
MCRS1	5825
MCTP1	5826
MCTP2	5827
MCU	5828
MCUR1	5829
MDC1	5830
MDFIC	5831
MDGA1	5832
MDH1	5833
MDH1B	5834
MDH2	5835
MDK	5836
MDM1	5837
MDM2	5838
MDM4	5839
MDN1	5840
MDP1	5841
ME2	5842
ME3	5843
MEAF6	5844
MECOM	5845
MECP2	5846
MECR	5847
MED1	5848
MED10	5849
MED12	5850
MED12L	5851
MED13	5852
MED13L	5853
MED14	5854
MED15	5855
MED16	5856
MED18	5857
MED19	5858
MED20	5859
MED21	5860
MED22	5861
MED23	5862
MED25	5863
MED26	5864
MED27	5865
MED30	5866
MED31	5867
MED4	5868
MED6	5869
MED8	5870
MEF2A	5871
MEF2B	5872
MEF2D	5873
MEFV	5874
MEGF10	5875
MEGF11	5876
MEGF6	5877
MEGF8	5878
MEGF9	5879
MEI1	5880
MEIS1	5881
MEIS2	5882
MEIS3	5883
MELK	5884
MEMO1	5885
MEN1	5886
MEOX1	5887
MEOX2	5888
MEP1A	5889
MEPCE	5890
MERTK	5891
MESP2	5892
MEST	5893
MET	5894
METAP1	5895
METAP1D	5896
METAP2	5897
METRN	5898
METTL1	5899
METTL14	5900
METTL15	5901
METTL16	5902
METTL17	5903
METTL18	5904
METTL21A	5905
METTL21C	5906
METTL22	5907
METTL23	5908
METTL25	5909
METTL2A	5910
METTL2B	5911
METTL3	5912
METTL4	5913
METTL5	5914
METTL6	5915
METTL7A	5916
METTL7B	5917
METTL9	5918
MEX3A	5919
MEX3B	5920
MFAP1	5921
MFAP3	5922
MFAP4	5923
MFAP5	5924
MFF	5925
MFGE8	5926
MFHAS1	5927
MFN1	5928
MFN2	5929
MFSD1	5930
MFSD10	5931
MFSD11	5932
MFSD2B	5933
MFSD6	5934
MFSD9	5935
MGA	5936
MGARP	5937
MGAT2	5938
MGAT3	5939
MGAT4A	5940
MGAT4B	5941
MGAT4C	5942
MGAT5	5943
MGAT5B	5944
MGME1	5945
MGMT	5946
MGRN1	5947
MGST2	5948
MGST3	5949
MIA3	5950
MIB1	5951
MIB2	5952
MICA	5953
MICAL3	5954
MICALL1	5955
MICALL2	5956
MICB	5957
MICU1	5958
MICU2	5959
MICU3	5960
MID1	5961
MID1IP1	5962
MID2	5963
MIDN	5964
MIEF1	5965
MIEF2	5966
MIER1	5967
MIF4GD	5968
MIIP	5969
MINK1	5970
MINPP1	5971
MIOS	5972
MIPEP	5973
MIPOL1	5974
MIS12	5975
MIS18A	5976
MIS18BP1	5977
MISP	5978
MITD1	5979
MITF	5980
MKI67	5981
MKKS	5982
MKLN1	5983
MKNK1	5984
MKNK2	5985
MKRN1	5986
MKRN2	5987
MKRN3	5988
MKS1	5989
MKX	5990
MLANA	5991
MLC1	5992
MLEC	5993
MLF1	5994
MLF2	5995
MLH1	5996
MLH3	5997
MLKL	5998
MLLT1	5999
MLLT3	6000
MLLT6	6001
MLNR	6002
MLPH	6003
MLX	6004
MLXIP	6005
MLXIPL	6006
MLYCD	6007
MMAA	6008
MMAB	6009
MMACHC	6010
MMD	6011
MMEL1	6012
MMGT1	6013
MMP1	6014
MMP10	6015
MMP11	6016
MMP13	6017
MMP14	6018
MMP15	6019
MMP16	6020
MMP17	6021
MMP19	6022
MMP21	6023
MMP24	6024
MMP25	6025
MMP27	6026
MMP28	6027
MMP3	6028
MMP9	6029
MMRN2	6030
MMS19	6031
MMS22L	6032
MN1	6033
MNAT1	6034
MND1	6035
MNT	6036
MNX1	6037
MOAP1	6038
MOB1A	6039
MOB1B	6040
MOB3C	6041
MOB4	6042
MOBP	6043
MOCOS	6044
MOCS1	6045
MOCS3	6046
MOG	6047
MOGS	6048
MOK	6049
MON1A	6050
MON1B	6051
MORC1	6052
MORC2	6053
MORC3	6054
MORC4	6055
MORF4L1	6056
MORF4L2	6057
MORN1	6058
MORN3	6059
MORN4	6060
MORN5	6061
MOSPD1	6062
MOSPD2	6063
MOV10	6064
MOV10L1	6065
MOXD1	6066
MPC1	6067
MPC2	6068
MPDU1	6069
MPDZ	6070
MPEG1	6071
MPG	6072
MPHOSPH10	6073
MPHOSPH6	6074
MPHOSPH8	6075
MPI	6076
MPLKIP	6077
MPND	6078
MPO	6079
MPP3	6080
MPP4	6081
MPP5	6082
MPP6	6083
MPPE1	6084
MPPED1	6085
MPPED2	6086
MPRIP	6087
MPST	6088
MPV17	6089
MPV17L	6090
MPV17L2	6091
MPZL1	6092
MPZL2	6093
MR1	6094
MRAP2	6095
MRAS	6096
MRC2	6097
MRFAP1	6098
MRFAP1L1	6099
MRGBP	6100
MRGPRD	6101
MRGPRE	6102
MRGPRX4	6103
MRI1	6104
MRM1	6105
MRO	6106
MROH1	6107
MROH2B	6108
MROH6	6109
MRPL1	6110
MRPL11	6111
MRPL13	6112
MRPL14	6113
MRPL15	6114
MRPL16	6115
MRPL17	6116
MRPL18	6117
MRPL19	6118
MRPL2	6119
MRPL20	6120
MRPL21	6121
MRPL24	6122
MRPL27	6123
MRPL28	6124
MRPL3	6125
MRPL30	6126
MRPL35	6127
MRPL38	6128
MRPL4	6129
MRPL40	6130
MRPL42	6131
MRPL44	6132
MRPL45	6133
MRPL46	6134
MRPL47	6135
MRPL48	6136
MRPL49	6137
MRPL50	6138
MRPL51	6139
MRPL52	6140
MRPL53	6141
MRPL54	6142
MRPL55	6143
MRPL9	6144
MRPS10	6145
MRPS11	6146
MRPS12	6147
MRPS14	6148
MRPS15	6149
MRPS16	6150
MRPS17	6151
MRPS18B	6152
MRPS18C	6153
MRPS2	6154
MRPS21	6155
MRPS22	6156
MRPS23	6157
MRPS24	6158
MRPS25	6159
MRPS26	6160
MRPS27	6161
MRPS28	6162
MRPS30	6163
MRPS31	6164
MRPS33	6165
MRPS34	6166
MRPS35	6167
MRPS5	6168
MRPS7	6169
MRPS9	6170
MRS2	6171
MRTO4	6172
MS4A1	6173
MS4A14	6174
MS4A15	6175
MS4A2	6176
MS4A3	6177
MS4A4A	6178
MS4A6A	6179
MS4A6E	6180
MS4A8	6181
MSANTD2	6182
MSANTD3	6183
MSANTD4	6184
MSC	6185
MSH2	6186
MSH3	6187
MSH4	6188
MSH5	6189
MSI1	6190
MSI2	6191
MSL1	6192
MSL2	6193
MSL3	6194
MSLN	6195
MSMO1	6196
MSRA	6197
MSRB3	6198
MST1R	6199
MSTN	6200
MSTO1	6201
MSX1	6202
MSX2	6203
MT1M	6204
MT1X	6205
MT2A	6206
MTA2	6207
MTA3	6208
MTBP	6209
MTCH1	6210
MTCH2	6211
MTDH	6212
MTF1	6213
MTF2	6214
MTFR1	6215
MTFR1L	6216
MTFR2	6217
MTG2	6218
MTHFD1	6219
MTHFD1L	6220
MTHFD2	6221
MTHFR	6222
MTHFS	6223
MTHFSD	6224
MTIF2	6225
MTM1	6226
MTMR1	6227
MTMR10	6228
MTMR11	6229
MTMR12	6230
MTMR14	6231
MTMR2	6232
MTMR3	6233
MTMR4	6234
MTMR6	6235
MTMR7	6236
MTMR8	6237
MTMR9	6238
MTO1	6239
MTOR	6240
MTPAP	6241
MTPN	6242
MTR	6243
MTRF1	6244
MTRF1L	6245
MTRR	6246
MTSS1	6247
MTTP	6248
MTUS1	6249
MTUS2	6250
MTX2	6251
MTX3	6252
MUC1	6253
MUC15	6254
MUC16	6255
MUC20	6256
MUC21	6257
MUC3A	6258
MUC4	6259
MUC5AC	6260
MUC5B	6261
MUC6	6262
MUS81	6263
MUSK	6264
MUTYH	6265
MVB12A	6266
MVB12B	6267
MVK	6268
MVP	6269
MX1	6270
MX2	6271
MXD3	6272
MXD4	6273
MXI1	6274
MXRA5	6275
MXRA8	6276
MYADM	6277
MYB	6278
MYBBP1A	6279
MYBL1	6280
MYBL2	6281
MYBPC2	6282
MYBPC3	6283
MYBPH	6284
MYBPHL	6285
MYC	6286
MYCBPAP	6287
MYCL	6288
MYCN	6289
MYD88	6290
MYEF2	6291
MYF6	6292
MYH1	6293
MYH10	6294
MYH11	6295
MYH13	6296
MYH14	6297
MYH15	6298
MYH2	6299
MYH3	6300
MYH4	6301
MYH6	6302
MYH7	6303
MYH7B	6304
MYH8	6305
MYH9	6306
MYL12A	6307
MYL12B	6308
MYL5	6309
MYL6	6310
MYL6B	6311
MYL7	6312
MYL9	6313
MYLIP	6314
MYLK	6315
MYLK2	6316
MYLK3	6317
MYLK4	6318
MYLPF	6319
MYNN	6320
MYO10	6321
MYO15A	6322
MYO16	6323
MYO18A	6324
MYO18B	6325
MYO1A	6326
MYO1B	6327
MYO1D	6328
MYO1E	6329
MYO1F	6330
MYO1G	6331
MYO3B	6332
MYO5A	6333
MYO5B	6334
MYO5C	6335
MYO6	6336
MYO7A	6337
MYO7B	6338
MYO9A	6339
MYO9B	6340
MYOC	6341
MYOCD	6342
MYOF	6343
MYOM1	6344
MYOM2	6345
MYOM3	6346
MYOT	6347
MYOZ1	6348
MYOZ2	6349
MYOZ3	6350
MYRIP	6351
MYSM1	6352
MYZAP	6353
MZB1	6354
MZT2B	6355
N4BP2	6356
N4BP2L2	6357
N6AMT1	6358
NAA10	6359
NAA15	6360
NAA16	6361
NAA20	6362
NAA25	6363
NAA30	6364
NAA35	6365
NAA50	6366
NAA60	6367
NAAA	6368
NAALADL1	6369
NAB1	6370
NAB2	6371
NABP2	6372
NACA2	6373
NACAD	6374
NACC1	6375
NADK	6376
NADK2	6377
NADSYN1	6378
NAE1	6379
NAF1	6380
NAGA	6381
NAGLU	6382
NAGPA	6383
NAGS	6384
NAIF1	6385
NALCN	6386
NANP	6387
NANS	6388
NAP1L1	6389
NAP1L2	6390
NAP1L3	6391
NAP1L4	6392
NAP1L5	6393
NAPA	6394
NAPEPLD	6395
NAPG	6396
NAPSA	6397
NARF	6398
NARS2	6399
NASP	6400
NAT1	6401
NAT10	6402
NAT2	6403
NAT8	6404
NAT8L	6405
NAT9	6406
NAV2	6407
NAV3	6408
NBAS	6409
NBEA	6410
NBEAL1	6411
NBEAL2	6412
NBL1	6413
NBPF11	6414
NBPF3	6415
NBR1	6416
NCALD	6417
NCAM1	6418
NCAM2	6419
NCAN	6420
NCAPD2	6421
NCAPD3	6422
NCAPG	6423
NCAPG2	6424
NCAPH	6425
NCAPH2	6426
NCBP1	6427
NCBP2	6428
NCCRP1	6429
NCDN	6430
NCEH1	6431
NCF2	6432
NCF4	6433
NCK1	6434
NCK2	6435
NCKAP1	6436
NCKAP1L	6437
NCKAP5	6438
NCKAP5L	6439
NCKIPSD	6440
NCL	6441
NCOA1	6442
NCOA2	6443
NCOA3	6444
NCOA4	6445
NCOA5	6446
NCOA6	6447
NCOA7	6448
NCOR2	6449
NCR1	6450
NCS1	6451
NCSTN	6452
NDC1	6453
NDC80	6454
NDE1	6455
NDFIP2	6456
NDOR1	6457
NDRG2	6458
NDRG3	6459
