	index
GSR	4860
GSS	4861
GSTA1	4862
GSTA2	4863
GSTA3	4864
GSTA4	4865
GSTCD	4866
GSTK1	4867
GSTM3	4868
GSTM4	4869
GSTM5	4870
GSTO1	4871
GSTO2	4872
GSTP1	4873
GSTZ1	4874
GSX2	4875
GTDC1	4876
GTF2A1	4877
GTF2A2	4878
GTF2B	4879
GTF2E1	4880
GTF2E2	4881
GTF2F1	4882
GTF2F2	4883
GTF2H1	4884
GTF2H3	4885
GTF2H4	4886
GTF2I	4887
GTF2IRD1	4888
GTF2IRD2	4889
GTF2IRD2B	4890
GTF3C1	4891
GTF3C2	4892
GTF3C3	4893
GTF3C4	4894
GTF3C5	4895
GTF3C6	4896
GTPBP1	4897
GTPBP10	4898
GTPBP2	4899
GTPBP3	4900
GTPBP4	4901
GTPBP8	4902
GTSE1	4903
GUCA1A	4904
GUCA1B	4905
GUCD1	4906
GUCY1A2	4907
GUCY2C	4908
GUCY2D	4909
GUF1	4910
GUK1	4911
GULP1	4912
GUSB	4913
GXYLT1	4914
GXYLT2	4915
GYG1	4916
GYG2	4917
GYS1	4918
GYS2	4919
GZF1	4920
GZMA	4921
GZMH	4922
GZMK	4923
GZMM	4924
H6PD	4925
HAAO	4926
HABP2	4927
HABP4	4928
HACE1	4929
HACL1	4930
HADH	4931
HADHA	4932
HADHB	4933
HAGH	4934
HAGHL	4935
HAL	4936
HAND1	4937
HAND2	4938
HAO1	4939
HAO2	4940
HAP1	4941
HAPLN1	4942
HAPLN3	4943
HAPLN4	4944
HARBI1	4945
HARS2	4946
HAS1	4947
HAS2	4948
HAS3	4949
HAT1	4950
HAUS1	4951
HAUS2	4952
HAUS3	4953
HAUS4	4954
HAUS5	4955
HAUS6	4956
HAUS7	4957
HAUS8	4958
HAVCR1	4959
HAVCR2	4960
HAX1	4961
HBA2	4962
HBB	4963
HBD	4964
HBEGF	4965
HBG2	4966
HBP1	4967
HBQ1	4968
HBS1L	4969
HCAR2	4970
HCAR3	4971
HCCS	4972
HCFC1	4973
HCFC1R1	4974
HCFC2	4975
HCK	4976
HCLS1	4977
HCN1	4978
HCN2	4979
HCN3	4980
HCN4	4981
HCRTR1	4982
HCRTR2	4983
HDAC1	4984
HDAC10	4985
HDAC11	4986
HDAC2	4987
HDAC3	4988
HDAC4	4989
HDAC5	4990
HDAC6	4991
HDAC7	4992
HDAC8	4993
HDAC9	4994
HDC	4995
HDDC2	4996
HDDC3	4997
HDGF	4998
HDGFL1	4999
HDHD2	5000
HDLBP	5001
HDX	5002
HEATR1	5003
HEATR3	5004
HEATR5B	5005
HEATR6	5006
HEBP2	5007
HECA	5008
HECTD1	5009
HECTD3	5010
HECW1	5011
HECW2	5012
HEG1	5013
HELB	5014
HELLS	5015
HELQ	5016
HELZ	5017
HELZ2	5018
HEMGN	5019
HEMK1	5020
HENMT1	5021
HEPACAM	5022
HEPH	5023
HEPHL1	5024
HERC1	5025
HERC2	5026
HERC3	5027
HERC4	5028
HERC5	5029
HERC6	5030
HERPUD1	5031
HERPUD2	5032
HES1	5033
HES4	5034
HES7	5035
HESX1	5036
HEXA	5037
HEXB	5038
HEXIM1	5039
HEY1	5040
HEY2	5041
HEYL	5042
HFE	5043
HFM1	5044
HGD	5045
HGF	5046
HGFAC	5047
HGS	5048
HGSNAT	5049
HHAT	5050
HHATL	5051
HHEX	5052
HHIP	5053
HHIPL1	5054
HHIPL2	5055
HHLA2	5056
HHLA3	5057
HIBADH	5058
HIBCH	5059
HIC1	5060
HIC2	5061
HID1	5062
HIF1A	5063
HIF1AN	5064
HIF3A	5065
HIGD1A	5066
HIGD2A	5067
HINFP	5068
HIP1	5069
HIP1R	5070
HIPK1	5071
HIPK2	5072
HIPK3	5073
HIPK4	5074
HIRA	5075
HIRIP3	5076
HIVEP1	5077
HIVEP2	5078
HIVEP3	5079
HJURP	5080
HK1	5081
HK2	5082
HK3	5083
HKDC1	5084
HLA-B	5085
HLA-C	5086
HLA-DMA	5087
HLA-DMB	5088
HLA-DOA	5089
HLA-DPA1	5090
HLA-DQA1	5091
HLA-DQA2	5092
HLA-DQB1	5093
HLA-E	5094
HLA-F	5095
HLA-G	5096
HLCS	5097
HLF	5098
HLTF	5099
HLX	5100
HM13	5101
HMBOX1	5102
HMBS	5103
HMCES	5104
HMCN1	5105
HMG20A	5106
HMG20B	5107
HMGA1	5108
HMGA2	5109
HMGB1	5110
HMGB2	5111
HMGB3	5112
HMGCLL1	5113
HMGCR	5114
HMGCS1	5115
HMGCS2	5116
HMGN1	5117
HMGN2	5118
HMGN5	5119
HMGXB3	5120
HMGXB4	5121
HMMR	5122
HMOX1	5123
HMOX2	5124
HMSD	5125
HNF1A	5126
HNF1B	5127
HNF4A	5128
HNF4G	5129
HNMT	5130
HNRNPA0	5131
HNRNPA1	5132
HNRNPA2B1	5133
HNRNPA3	5134
HNRNPAB	5135
HNRNPC	5136
HNRNPD	5137
HNRNPDL	5138
HNRNPF	5139
HNRNPH1	5140
HNRNPH2	5141
HNRNPH3	5142
HNRNPK	5143
HNRNPL	5144
HNRNPLL	5145
HNRNPM	5146
HNRNPR	5147
HNRNPU	5148
HNRNPUL1	5149
HNRNPUL2	5150
HOGA1	5151
HOMER1	5152
HOMER2	5153
HOMER3	5154
HOMEZ	5155
HOOK1	5156
HOOK2	5157
HOOK3	5158
HORMAD1	5159
HORMAD2	5160
HOXA1	5161
HOXA10	5162
HOXA11	5163
HOXA13	5164
HOXA2	5165
HOXA3	5166
HOXA4	5167
HOXA5	5168
HOXA6	5169
HOXA7	5170
HOXA9	5171
HOXB1	5172
HOXB13	5173
HOXB2	5174
HOXB3	5175
HOXB4	5176
HOXB5	5177
HOXB6	5178
HOXB7	5179
HOXB9	5180
HOXC10	5181
HOXC11	5182
HOXC13	5183
HOXC4	5184
HOXC6	5185
HOXC8	5186
HOXC9	5187
HOXD10	5188
HOXD13	5189
HOXD3	5190
HOXD4	5191
HOXD8	5192
HP	5193
HP1BP3	5194
HPCA	5195
HPCAL1	5196
HPCAL4	5197
HPD	5198
HPDL	5199
HPGD	5200
HPGDS	5201
HPN	5202
HPR	5203
HPS1	5204
HPS3	5205
HPS4	5206
HPS5	5207
HPS6	5208
HPSE	5209
HPSE2	5210
HPX	5211
HR	5212
HRAS	5213
HRC	5214
HRH1	5215
HRH2	5216
HRH3	5217
HRH4	5218
HRNR	5219
HS1BP3	5220
HS2ST1	5221
HS3ST1	5222
HS3ST2	5223
HS3ST3A1	5224
HS3ST3B1	5225
HS3ST4	5226
HS3ST5	5227
HS6ST1	5228
HS6ST2	5229
HS6ST3	5230
HSBP1	5231
HSBP1L1	5232
HSCB	5233
HSD11B1	5234
HSD17B10	5235
HSD17B11	5236
HSD17B13	5237
HSD17B2	5238
HSD17B3	5239
HSD17B4	5240
HSD17B6	5241
HSD17B7	5242
HSD17B8	5243
HSD3B1	5244
HSD3B2	5245
HSDL2	5246
HSF1	5247
HSF2	5248
HSF2BP	5249
HSF4	5250
HSF5	5251
HSFX1	5252
HSFX2	5253
HSP90AA1	5254
HSP90AB1	5255
HSP90B1	5256
HSPA12A	5257
HSPA12B	5258
HSPA13	5259
HSPA14	5260
HSPA1B	5261
HSPA1L	5262
HSPA2	5263
HSPA4	5264
HSPA4L	5265
HSPA5	5266
HSPA6	5267
HSPA8	5268
HSPA9	5269
HSPB1	5270
HSPB11	5271
HSPB3	5272
HSPB7	5273
HSPB8	5274
HSPB9	5275
HSPBAP1	5276
HSPD1	5277
HSPE1	5278
HSPG2	5279
HSPH1	5280
HTATIP2	5281
HTATSF1	5282
HTR1B	5283
HTR1D	5284
HTR1F	5285
HTR2A	5286
HTR2B	5287
HTR2C	5288
HTR3A	5289
HTR3C	5290
HTR4	5291
HTR6	5292
HTR7	5293
HTRA1	5294
HTRA2	5295
HTRA3	5296
HTRA4	5297
HTT	5298
HUNK	5299
HUS1	5300
HUS1B	5301
HUWE1	5302
HVCN1	5303
HYAL1	5304
HYAL2	5305
HYAL3	5306
HYAL4	5307
HYDIN	5308
HYOU1	5309
HYPK	5310
IAH1	5311
IARS2	5312
IBA57	5313
IBTK	5314
ICA1	5315
ICA1L	5316
ICAM1	5317
ICAM3	5318
ICAM4	5319
ICAM5	5320
ICMT	5321
ICOS	5322
ID1	5323
ID2	5324
IDE	5325
IDH1	5326
IDH3A	5327
IDH3B	5328
IDH3G	5329
IDI1	5330
IDI2	5331
IDO1	5332
IDS	5333
IDUA	5334
IER2	5335
IER3	5336
IER5	5337
IFFO1	5338
IFFO2	5339
IFI16	5340
IFI30	5341
IFI35	5342
IFI44	5343
IFI44L	5344
IFIH1	5345
IFIT1	5346
IFIT1B	5347
IFIT2	5348
IFIT3	5349
IFIT5	5350
IFITM1	5351
IFITM10	5352
IFITM2	5353
IFITM3	5354
IFNA21	5355
IFNA5	5356
IFNAR1	5357
IFNAR2	5358
IFNE	5359
IFNG	5360
IFNGR1	5361
IFNGR2	5362
IFNLR1	5363
IFNW1	5364
IFRD1	5365
IFRD2	5366
IFT122	5367
IFT140	5368
IFT172	5369
IFT20	5370
IFT46	5371
IFT52	5372
IFT57	5373
IFT74	5374
IFT80	5375
IFT81	5376
IFT88	5377
IGBP1	5378
IGDCC3	5379
IGDCC4	5380
IGF1R	5381
IGF2BP1	5382
IGF2BP2	5383
IGF2BP3	5384
IGF2R	5385
IGFALS	5386
IGFBP1	5387
IGFBP3	5388
IGFBP4	5389
IGFBP5	5390
IGFBP6	5391
IGFL1	5392
IGFL2	5393
IGFLR1	5394
IGHMBP2	5395
IGLL5	5396
IGSF1	5397
IGSF10	5398
IGSF21	5399
IGSF22	5400
IGSF3	5401
IGSF5	5402
IGSF8	5403
IGSF9	5404
IHH	5405
IK	5406
IKBIP	5407
IKBKB	5408
IKBKE	5409
IKZF1	5410
IKZF2	5411
IKZF3	5412
IKZF4	5413
IKZF5	5414
IL10	5415
IL10RA	5416
IL10RB	5417
IL11	5418
IL11RA	5419
IL12A	5420
IL12B	5421
IL12RB1	5422
IL12RB2	5423
IL13RA1	5424
IL13RA2	5425
IL15	5426
IL16	5427
IL17B	5428
IL17RA	5429
IL17RB	5430
IL17RC	5431
IL17RD	5432
IL17RE	5433
IL18	5434
IL18BP	5435
IL18R1	5436
IL18RAP	5437
IL1R1	5438
IL1R2	5439
IL1RAP	5440
IL1RAPL1	5441
IL1RAPL2	5442
IL1RL1	5443
IL1RL2	5444
IL1RN	5445
IL2	5446
IL20	5447
IL20RA	5448
IL21R	5449
IL22RA1	5450
IL22RA2	5451
IL23A	5452
IL23R	5453
IL24	5454
IL25	5455
IL26	5456
IL27	5457
IL27RA	5458
IL2RA	5459
IL2RB	5460
IL2RG	5461
IL31RA	5462
IL32	5463
IL33	5464
IL34	5465
IL36G	5466
IL36RN	5467
IL37	5468
IL4I1	5469
IL4R	5470
IL5	5471
IL5RA	5472
IL6	5473
IL6R	5474
IL6ST	5475
IL7	5476
IL7R	5477
ILDR1	5478
ILDR2	5479
ILF2	5480
ILF3	5481
ILK	5482
ILKAP	5483
ILVBL	5484
IMMP1L	5485
IMMP2L	5486
IMMT	5487
IMP4	5488
IMPA1	5489
IMPA2	5490
IMPACT	5491
IMPDH1	5492
IMPDH2	5493
IMPG1	5494
INA	5495
INCA1	5496
INCENP	5497
INF2	5498
ING1	5499
ING2	5500
ING3	5501
ING4	5502
ING5	5503
INHA	5504
INHBA	5505
INHBB	5506
INHBE	5507
INMT	5508
INO80	5509
INO80B	5510
INO80C	5511
INO80D	5512
INO80E	5513
INPP1	5514
INPP4A	5515
INPP4B	5516
INPP5A	5517
INPP5B	5518
INPP5D	5519
INPP5F	5520
INPP5J	5521
INPP5K	5522
INPPL1	5523
INSC	5524
INSIG2	5525
INSL3	5526
INSL5	5527
INSL6	5528
INSM2	5529
INSR	5530
INSRR	5531
INTS1	5532
INTS10	5533
INTS12	5534
INTS2	5535
INTS3	5536
INTS4	5537
INTS5	5538
INTS6	5539
INTS7	5540
INTS8	5541
INTS9	5542
INTU	5543
INVS	5544
IP6K1	5545
IP6K3	5546
IPCEF1	5547
IPMK	5548
IPO11	5549
IPO13	5550
IPO4	5551
IPO5	5552
IPO7	5553
IPO8	5554
IPO9	5555
IPP	5556
IPPK	5557
IQCB1	5558
IQCC	5559
IQCE	5560
IQCG	5561
IQCH	5562
IQCK	5563
IQGAP1	5564
IQGAP2	5565
IQGAP3	5566
IQSEC1	5567
IQSEC2	5568
IQSEC3	5569
IRAK1	5570
IRAK1BP1	5571
IRAK2	5572
IRAK3	5573
IRAK4	5574
IREB2	5575
IRF1	5576
IRF2	5577
IRF2BP1	5578
IRF2BPL	5579
IRF3	5580
IRF5	5581
IRF6	5582
IRF7	5583
IRF8	5584
IRF9	5585
IRGC	5586
IRS1	5587
IRS4	5588
IRX1	5589
IRX2	5590
IRX4	5591
ISG15	5592
ISG20L2	5593
ISL1	5594
ISL2	5595
ISLR	5596
ISLR2	5597
ISM1	5598
ISM2	5599
ISOC1	5600
IST1	5601
ISYNA1	5602
ITCH	5603
ITFG1	5604
ITFG2	5605
ITGA1	5606
ITGA10	5607
ITGA11	5608
ITGA2	5609
ITGA2B	5610
ITGA3	5611
ITGA4	5612
ITGA5	5613
ITGA6	5614
ITGA7	5615
ITGA8	5616
ITGA9	5617
ITGAD	5618
ITGAE	5619
ITGAL	5620
ITGAM	5621
ITGAV	5622
ITGAX	5623
ITGB1	5624
ITGB1BP1	5625
ITGB1BP2	5626
ITGB2	5627
ITGB3	5628
ITGB3BP	5629
ITGB4	5630
ITGB5	5631
ITGB6	5632
ITGB7	5633
ITGB8	5634
ITGBL1	5635
ITIH1	5636
ITIH2	5637
ITIH3	5638
ITIH4	5639
ITIH6	5640
ITK	5641
ITLN1	5642
ITLN2	5643
ITM2A	5644
ITM2B	5645
ITM2C	5646
ITPA	5647
ITPK1	5648
ITPKA	5649
ITPKB	5650
ITPKC	5651
ITPR1	5652
ITPR2	5653
ITPR3	5654
ITPRIP	5655
ITPRIPL1	5656
ITSN1	5657
ITSN2	5658
IVD	5659
IVL	5660
IVNS1ABP	5661
IWS1	5662
IYD	5663
IZUMO1	5664
IZUMO4	5665
JAG1	5666
JAG2	5667
JAGN1	5668
JAK1	5669
JAK2	5670
JAK3	5671
JAKMIP1	5672
JAKMIP2	5673
JAM2	5674
JAM3	5675
JARID2	5676
JAZF1	5677
JDP2	5678
JMJD1C	5679
JMJD4	5680
JMJD6	5681
JMJD7	5682
JMJD7-PLA2G4B	5683
JMJD8	5684
JMY	5685
JOSD1	5686
JPH1	5687
JPH2	5688
JPH3	5689
JPH4	5690
JRKL	5691
JSRP1	5692
JTB	5693
JUN	5694
JUNB	5695
JUP	5696
KALRN	5697
KANK1	5698
KANK2	5699
KANK3	5700
KANK4	5701
KANSL1	5702
KANSL1L	5703
KANSL2	5704
KANSL3	5705
KAT2A	5706
KAT2B	5707
KAT5	5708
KAT6A	5709
KAT6B	5710
KAT7	5711
KAT8	5712
KATNA1	5713
KATNAL1	5714
KATNAL2	5715
KATNB1	5716
KATNBL1	5717
KAZALD1	5718
KAZN	5719
KBTBD2	5720
KBTBD3	5721
KBTBD4	5722
KBTBD6	5723
KBTBD7	5724
KBTBD8	5725
KCMF1	5726
KCNA1	5727
KCNA2	5728
KCNA3	5729
KCNA4	5730
KCNA5	5731
KCNA6	5732
KCNA7	5733
KCNAB1	5734
KCNAB2	5735
KCNAB3	5736
KCNB1	5737
KCNB2	5738
KCNC1	5739
KCNC2	5740
KCNC3	5741
KCNC4	5742
KCND1	5743
KCND2	5744
KCND3	5745
KCNE1	5746
KCNE2	5747
KCNE4	5748
KCNF1	5749
KCNG1	5750
KCNG2	5751
KCNG3	5752
KCNH1	5753
KCNH2	5754
KCNH3	5755
KCNH4	5756
KCNH6	5757
KCNH7	5758
KCNH8	5759
KCNIP1	5760
KCNIP2	5761
KCNIP4	5762
KCNJ1	5763
KCNJ10	5764
KCNJ11	5765
KCNJ12	5766
KCNJ13	5767
KCNJ14	5768
KCNJ15	5769
KCNJ16	5770
KCNJ2	5771
KCNJ3	5772
KCNJ4	5773
KCNJ5	5774
KCNJ6	5775
KCNJ8	5776
KCNJ9	5777
KCNK1	5778
KCNK10	5779
KCNK13	5780
KCNK15	5781
KCNK17	5782
KCNK2	5783
KCNK3	5784
KCNK4	5785
KCNK5	5786
KCNK6	5787
KCNK7	5788
KCNK9	5789
KCNMA1	5790
KCNMB1	5791
KCNMB2	5792
KCNMB3	5793
KCNMB4	5794
KCNN1	5795
KCNN2	5796
KCNN3	5797
KCNN4	5798
KCNQ1	5799
KCNQ2	5800
KCNQ3	5801
KCNQ4	5802
KCNQ5	5803
KCNS1	5804
KCNS2	5805
KCNS3	5806
KCNT1	5807
KCNT2	5808
KCNU1	5809
KCNV1	5810
KCNV2	5811
KCTD1	5812
KCTD10	5813
KCTD12	5814
KCTD14	5815
KCTD16	5816
KCTD17	5817
KCTD18	5818
KCTD20	5819
KCTD21	5820
KCTD3	5821
KCTD4	5822
KCTD5	5823
KCTD6	5824
KCTD7	5825
KCTD8	5826
KCTD9	5827
KDELR1	5828
KDELR2	5829
KDELR3	5830
KDM1A	5831
KDM1B	5832
KDM2A	5833
KDM2B	5834
KDM3A	5835
KDM3B	5836
KDM4A	5837
KDM4B	5838
KDM4C	5839
KDM4D	5840
KDM4E	5841
KDM5A	5842
KDM5B	5843
KDM5C	5844
KDM6A	5845
KDM6B	5846
KDR	5847
KEAP1	5848
KEL	5849
KERA	5850
KHDRBS1	5851
KHDRBS2	5852
KHDRBS3	5853
KHK	5854
KHNYN	5855
KHSRP	5856
KIAA0100	5857
KIAA0232	5858
KIAA0319	5859
KIAA0319L	5860
KIAA0408	5861
KIAA0513	5862
KIAA0586	5863
KIAA0753	5864
KIAA0825	5865
KIAA0930	5866
KIAA1109	5867
KIAA1143	5868
KIAA1191	5869
KIAA1217	5870
KIAA1328	5871
KIAA1522	5872
KIAA1549	5873
KIAA1549L	5874
KIAA1586	5875
KIAA1671	5876
KIAA1841	5877
KIAA1958	5878
KIAA2013	5879
KIDINS220	5880
KIF11	5881
KIF13A	5882
KIF13B	5883
KIF14	5884
KIF15	5885
KIF16B	5886
KIF17	5887
KIF18A	5888
KIF18B	5889
KIF19	5890
KIF1A	5891
KIF1B	5892
KIF1C	5893
KIF20A	5894
KIF20B	5895
KIF21A	5896
KIF21B	5897
KIF22	5898
KIF23	5899
KIF24	5900
KIF25	5901
KIF26A	5902
KIF26B	5903
KIF27	5904
KIF2A	5905
KIF2C	5906
KIF3A	5907
KIF3B	5908
KIF3C	5909
KIF4A	5910
KIF4B	5911
KIF5A	5912
KIF5B	5913
KIF5C	5914
KIF6	5915
KIF7	5916
KIF9	5917
KIFAP3	5918
KIFC1	5919
KIFC2	5920
KIFC3	5921
KIN	5922
KIR2DL1	5923
KIR2DL3	5924
KIR2DL4	5925
KIR3DL1	5926
KIR3DL2	5927
KIRREL2	5928
KIRREL3	5929
KISS1	5930
KISS1R	5931
KIT	5932
KITLG	5933
KL	5934
KLB	5935
KLC1	5936
KLC2	5937
KLC3	5938
KLC4	5939
KLF10	5940
KLF11	5941
KLF12	5942
KLF15	5943
KLF17	5944
KLF3	5945
KLF4	5946
KLF5	5947
KLF6	5948
KLF7	5949
KLF8	5950
KLHDC1	5951
KLHDC10	5952
KLHDC3	5953
KLHDC4	5954
KLHDC7B	5955
KLHDC8A	5956
KLHDC8B	5957
KLHDC9	5958
KLHL10	5959
KLHL11	5960
KLHL12	5961
KLHL13	5962
KLHL14	5963
KLHL15	5964
KLHL17	5965
KLHL18	5966
KLHL2	5967
KLHL20	5968
KLHL21	5969
KLHL22	5970
KLHL23	5971
KLHL24	5972
KLHL25	5973
KLHL26	5974
KLHL28	5975
KLHL29	5976
KLHL3	5977
KLHL30	5978
KLHL31	5979
KLHL32	5980
KLHL33	5981
KLHL34	5982
KLHL35	5983
KLHL36	5984
KLHL38	5985
KLHL4	5986
KLHL41	5987
KLHL42	5988
KLHL5	5989
KLHL6	5990
KLHL7	5991
KLHL8	5992
KLHL9	5993
KLK1	5994
KLK10	5995
KLK11	5996
KLK12	5997
KLK13	5998
KLK14	5999
KLK2	6000
KLK3	6001
KLK4	6002
KLK5	6003
KLK6	6004
KLK7	6005
KLK8	6006
KLKB1	6007
KLRB1	6008
KLRC1	6009
KLRC2	6010
KLRC3	6011
KLRC4	6012
KLRD1	6013
KMO	6014
KMT2A	6015
KMT2B	6016
KMT2C	6017
KMT2D	6018
KMT2E	6019
KNDC1	6020
KNG1	6021
KNOP1	6022
KNSTRN	6023
KNTC1	6024
KPNA1	6025
KPNA2	6026
KPNA3	6027
KPNA4	6028
KPNA5	6029
KPNA6	6030
KPNA7	6031
KPNB1	6032
KPTN	6033
KRAS	6034
KRBA1	6035
KRBA2	6036
KRBOX4	6037
KRCC1	6038
KREMEN1	6039
KRI1	6040
KRIT1	6041
KRR1	6042
KRT1	6043
KRT10	6044
KRT12	6045
KRT13	6046
KRT14	6047
KRT15	6048
KRT16	6049
KRT17	6050
KRT18	6051
KRT19	6052
KRT2	6053
KRT20	6054
KRT222	6055
KRT23	6056
KRT24	6057
KRT27	6058
KRT31	6059
KRT32	6060
KRT33A	6061
KRT33B	6062
KRT34	6063
KRT35	6064
KRT36	6065
KRT37	6066
KRT38	6067
KRT39	6068
KRT4	6069
KRT40	6070
KRT5	6071
KRT6A	6072
KRT6B	6073
KRT6C	6074
KRT7	6075
KRT71	6076
KRT72	6077
KRT73	6078
KRT74	6079
KRT75	6080
KRT77	6081
KRT78	6082
KRT79	6083
KRT8	6084
KRT80	6085
KRT81	6086
KRT83	6087
KRT84	6088
KRT85	6089
KRT86	6090
KRT9	6091
KRTAP1-1	6092
KRTAP1-5	6093
KRTAP2-3	6094
KRTAP3-2	6095
KRTAP5-9	6096
KRTCAP2	6097
KRTCAP3	6098
KSR1	6099
KSR2	6100
KTI12	6101
KTN1	6102
KXD1	6103
KY	6104
KYNU	6105
L1CAM	6106
L1TD1	6107
L2HGDH	6108
L3HYPDH	6109
L3MBTL1	6110
L3MBTL2	6111
L3MBTL3	6112
L3MBTL4	6113
LACC1	6114
LACRT	6115
LACTB	6116
LACTB2	6117
LAG3	6118
LAGE3	6119
LAIR1	6120
LAIR2	6121
LALBA	6122
LAMA1	6123
LAMA2	6124
LAMA3	6125
LAMA4	6126
LAMA5	6127
LAMB1	6128
LAMB2	6129
LAMB3	6130
LAMB4	6131
LAMC1	6132
LAMC2	6133
LAMC3	6134
LAMP1	6135
LAMP2	6136
LAMP3	6137
LAMP5	6138
LAMTOR1	6139
LAMTOR2	6140
LANCL1	6141
LANCL2	6142
LANCL3	6143
LAP3	6144
LAPTM4B	6145
LAPTM5	6146
LARP1	6147
LARP1B	6148
LARP4	6149
LARP4B	6150
LARP6	6151
LARP7	6152
LARS2	6153
LAS1L	6154
LASP1	6155
LAT	6156
LAT2	6157
LATS1	6158
LATS2	6159
LAX1	6160
LAYN	6161
LBP	6162
LBR	6163
LCA5	6164
LCA5L	6165
LCAT	6166
LCK	6167
LCMT2	6168
LCN10	6169
LCN2	6170
LCN6	6171
LCN8	6172
LCOR	6173
LCORL	6174
LCP1	6175
LCP2	6176
LCT	6177
LCTL	6178
LDB1	6179
LDB2	6180
LDB3	6181
LDHA	6182
LDHB	6183
LDHC	6184
LDHD	6185
LDLR	6186
LDLRAD1	6187
LDLRAD4	6188
LDLRAP1	6189
LDOC1	6190
LEAP2	6191
LEFTY1	6192
LEKR1	6193
LEMD2	6194
LEMD3	6195
LENG1	6196
LENG8	6197
LEO1	6198
LEPR	6199
LETM1	6200
LETM2	6201
LETMD1	6202
LFNG	6203
LGALS1	6204
LGALS12	6205
LGALS14	6206
LGALS2	6207
LGALS3	6208
LGALS3BP	6209
LGALS4	6210
LGALS7B	6211
LGALS8	6212
LGALS9	6213
LGALS9B	6214
LGALSL	6215
LGI1	6216
LGI2	6217
LGI3	6218
LGI4	6219
LGMN	6220
LGR4	6221
LGR5	6222
LGR6	6223
LHCGR	6224
LHFPL4	6225
LHFPL5	6226
LHX2	6227
LHX4	6228
LHX5	6229
LHX6	6230
LHX8	6231
LHX9	6232
LIAS	6233
LIF	6234
LIFR	6235
LIG1	6236
LIG3	6237
LIG4	6238
LILRA1	6239
LILRA2	6240
LILRA4	6241
LILRA6	6242
LILRB1	6243
LILRB2	6244
LILRB3	6245
LILRB4	6246
LIMA1	6247
LIMCH1	6248
LIMK1	6249
LIMK2	6250
LIMS1	6251
LIMS2	6252
LIN28A	6253
LIN37	6254
LIN52	6255
LIN54	6256
LIN7A	6257
LIN7B	6258
LIN7C	6259
LIN9	6260
LINGO1	6261
LINGO2	6262
LINGO4	6263
LIPA	6264
LIPC	6265
LIPE	6266
LIPF	6267
LIPG	6268
LIPH	6269
LIPI	6270
LIPJ	6271
LIPK	6272
LIPM	6273
LIPN	6274
LIPT1	6275
LIPT2	6276
LLGL1	6277
LLGL2	6278
LLPH	6279
LMAN1	6280
LMAN1L	6281
LMAN2	6282
LMAN2L	6283
LMBR1	6284
LMBRD1	6285
LMBRD2	6286
LMCD1	6287
LMF1	6288
LMF2	6289
LMNA	6290
LMNB1	6291
LMNB2	6292
LMO2	6293
LMO3	6294
LMO4	6295
LMO7	6296
LMOD1	6297
LMOD2	6298
LMOD3	6299
LMTK2	6300
LMTK3	6301
LMX1A	6302
LMX1B	6303
LNP1	6304
LNPEP	6305
LNX1	6306
LNX2	6307
LONP1	6308
LONP2	6309
LONRF1	6310
LONRF2	6311
LONRF3	6312
LOX	6313
LOXHD1	6314
LOXL1	6315
LOXL2	6316
LOXL3	6317
LOXL4	6318
LPAR1	6319
LPAR2	6320
LPAR3	6321
LPAR4	6322
LPAR6	6323
LPCAT1	6324
LPCAT2	6325
LPCAT3	6326
LPCAT4	6327
LPGAT1	6328
LPIN1	6329
LPIN2	6330
LPL	6331
LPO	6332
LPP	6333
LPXN	6334
LRAT	6335
LRBA	6336
LRCH1	6337
LRCH2	6338
LRCH3	6339
LRCH4	6340
LRFN1	6341
LRFN2	6342
LRFN4	6343
LRFN5	6344
LRG1	6345
LRGUK	6346
LRIF1	6347
LRIG1	6348
LRIG2	6349
LRIG3	6350
LRIT2	6351
LRP1	6352
LRP10	6353
LRP11	6354
LRP12	6355
LRP1B	6356
LRP2	6357
LRP2BP	6358
LRP3	6359
LRP4	6360
LRP5	6361
LRP5L	6362
LRP6	6363
LRP8	6364
LRPAP1	6365
LRPPRC	6366
LRR1	6367
LRRC1	6368
LRRC14	6369
LRRC14B	6370
LRRC15	6371
LRRC18	6372
LRRC23	6373
LRRC27	6374
LRRC28	6375
LRRC3	6376
LRRC31	6377
LRRC32	6378
LRRC34	6379
LRRC36	6380
LRRC37A	6381
LRRC39	6382
LRRC3B	6383
LRRC4	6384
LRRC40	6385
LRRC41	6386
LRRC42	6387
LRRC45	6388
LRRC46	6389
LRRC47	6390
LRRC49	6391
LRRC4B	6392
LRRC4C	6393
LRRC57	6394
LRRC58	6395
LRRC59	6396
LRRC6	6397
LRRC66	6398
LRRC7	6399
LRRC73	6400
LRRC8A	6401
LRRC8B	6402
LRRC8C	6403
LRRC8D	6404
LRRC8E	6405
LRRCC1	6406
LRRD1	6407
LRRFIP1	6408
LRRFIP2	6409
LRRIQ1	6410
LRRIQ3	6411
LRRIQ4	6412
LRRK1	6413
LRRK2	6414
LRRN1	6415
LRRN2	6416
LRRN3	6417
LRRTM1	6418
LRRTM2	6419
LRRTM4	6420
LRSAM1	6421
LRTM2	6422
LRWD1	6423
LSAMP	6424
LSG1	6425
LSM1	6426
LSM10	6427
LSM11	6428
LSM12	6429
LSM14A	6430
LSM14B	6431
LSM2	6432
LSM3	6433
LSM4	6434
LSM5	6435
LSM6	6436
LSMEM1	6437
